Dataset,Mixture Label,smi_0,smi_1,smi_2,smi_3,smi_4,smi_5,smi_6,smi_7,smi_8,smi_9,smi_10,smi_11,smi_12,smi_13,smi_14,smi_15,smi_16,smi_17,smi_18,smi_19,smi_20,smi_21,smi_22,smi_23,smi_24,smi_25,smi_26,smi_27,smi_28,smi_29,smi_30,smi_31,smi_32,smi_33,smi_34,smi_35,smi_36,smi_37,smi_38,smi_39,smi_40,smi_41,smi_42
Bushdid,403,CC1=CC(=O)CC(C)(C)C1,Cc1ccc(C(C)C)cc1,CCCC(=O)CC,CCCCCCC=O,SCc1ccco1,CCCCCCOC(=O)CCCCC,CCCCCCCCC(C)=O,Cc1c[nH]c2ccccc12,CC(C)CCOC(=O)Cc1ccccc1,CCOC(=O)CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,404,CC12CCC(CC1)C(C)(C)O2,CC(C)=O,CCCC(C)O,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCC(=O)OC,COC(=O)c1ccccc1,C=C(C)[C@H]1CC=C(C)CC1,CC(=O)OCCC(C)C,CCCCSCCCC,CCCCCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,405,CCCCSCCCC,C=C1CC[C@H]2C[C@@H]1C2(C)C,CC(=O)OCCC(C)C,C#Cc1ccccc1,CCCCNCCCC,CCCC(O)CC,O=Cc1ccccc1,CCCC(=O)OC,CCCC(=O)CC,Cc1ccc(C(C)C)c(O)c1,CN(C)C,CCOC(=O)C(C)O,CC(C)CC=O,Cc1cc(O)c(C(C)C)cc1Cl,CSSSC,CC(CC=O)CCCC(C)(C)O,CC12CCC(CC1)C(C)(C)O2,C=C(C)[C@H]1CC=C(C)CC1,COc1ccc(C)cc1,Cc1ccc(O)cc1,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,406,CCCCSCCCC,C=C1CC[C@H]2C[C@@H]1C2(C)C,CC(=O)OCCC(C)C,C#Cc1ccccc1,CCCCNCCCC,CCCC(O)CC,O=Cc1ccccc1,CCCC(=O)OC,CCCC(=O)CC,Cc1ccc(C(C)C)c(O)c1,CN(C)C,CCOC(=O)C(C)O,CC(C)CC=O,Cc1cc(O)c(C(C)C)cc1Cl,CSSSC,CCCCCC(C)=O,CC(=O)c1ccccc1,CC(=O)OCCc1ccccc1,CCCCCCC=O,CC(C)=CCCC(C)C=O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,407,C=C[C@](C)(O)CCC=C(C)C,CC(=O)c1ccccn1,CCCCCC(C)O,CC(C)C=O,Cc1cc(O)c(C(C)C)cc1Cl,COc1ccc(C)cc1,CCCCCOC(=O)CCC,CC(O)C(=O)O,CCCCCCCC(C)O,COc1ccccc1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,408,C=C[C@](C)(O)CCC=C(C)C,CC(=O)c1ccccn1,CCCCCC(C)O,CC(C)C=O,Cc1cc(O)c(C(C)C)cc1Cl,COc1ccc(C)cc1,C=C1CC[C@H]2C[C@@H]1C2(C)C,CCCC(O)CC,CCCC(C)O,Cc1ccc(C(C)C)c(O)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,409,CCCCCC(C)O,SCc1ccco1,C=CC(O)CCCCC,CCOC(=O)C1OC1(C)c1ccccc1,Cc1ccc(OC(=O)C(C)C)cc1,CC(C)O,CC(CC=O)CCCC(C)(C)O,CSCSC,C=CC(O)CC,CC(=O)c1ccccn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,410,CC(=O)C(=O)O,CC1=CC(=O)CC(C)(C)C1,CCCC(C)O,CCOC(=O)CC,CCCCCC(C)=O,CCCCC/C=C/C=C/C=O,C=CCc1ccc(O)c(OC)c1,CCCCCCC=O,CCCCC(=O)O,CCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,411,CCCCCCCC(C)O,CCCS,CCCCCOC(C)=O,CC(C)C(=O)O,O=Cc1ccccc1,CC/C=C1\OC(=O)c2ccccc21,CCCCSCCCC,CCCCCCCCCCC=O,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,CC12CCC(CC1)C(C)(C)O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,412,CCCCCCCC(C)O,CCCS,CCCCCOC(C)=O,CC(C)C(=O)O,O=Cc1ccccc1,CC/C=C1\OC(=O)c2ccccc21,CCCCSCCCC,CCCCCCCCCCC=O,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,CCCC=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,413,CCCCCC(=O)OCC,CCCCC/C=C/C=C/C=O,CC(C)=CCC/C(C)=C/CO,CCCCCCCCCOC(C)=O,C=CCCCCCCCCC(=O)O,COc1ccccc1O,CCCC(O)CC,Cc1cc(O)c(C(C)C)cc1Cl,CCOC(=O)C(C)O,O=Cc1ccccc1,SCc1ccco1,Cc1ccccc1C=O,CC(C)(O)CCc1ccccc1,CCCCC(=O)O,OC1CCCCC1,CC(C)=CCC[C@H](C)CCO,CC1=CC[C@@H](C(C)(C)O)CC1,CCCCC(=O)OCC,CCCCCCCCCCC=O,c1ccc(Oc2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,414,CCCCCC(=O)OCC,CCCCC/C=C/C=C/C=O,CC(C)=CCC/C(C)=C/CO,CCCCCCCCCOC(C)=O,C=CCCCCCCCCC(=O)O,COc1ccccc1O,CCCC(O)CC,Cc1cc(O)c(C(C)C)cc1Cl,CCOC(=O)C(C)O,O=Cc1ccccc1,SCc1ccco1,Cc1ccccc1C=O,CC(C)(O)CCc1ccccc1,CCCCC(=O)O,OC1CCCCC1,CC(=O)O,CC(CC=O)CCCC(C)(C)O,CC(=O)C=C(C)C,CCc1cnccn1,CC1CCC(=O)O1,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,415,CCCCCC(=O)O,CC1=CC(=O)CC(C)(C)C1,CCCCCCCC(=O)OCC,CCCC(=O)SC,CCCCSCCCC,COc1ccccc1,COC(OC)C(C)c1ccccc1,CC(C)CCOC(=O)Cc1ccccc1,c1ccsc1,CCCC(=O)OC(C)(C)Cc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,416,CCCCCC(=O)O,CC1=CC(=O)CC(C)(C)C1,CCCCCCCC(=O)OCC,C=C(C)[C@H]1CC=C(C)CC1,CCOC(=O)c1ccccc1,CCCC(C)O,CSC,C=C1CC[C@H]2C[C@@H]1C2(C)C,CCCCCCCC1CCC(=O)O1,CCCCCCCCC(C)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,417,CC(=O)c1ccccc1,CCCCOC(C)=O,CC(C)C(=O)O,CC(=O)C=C(C)C,CC(C)C=O,CCCCCCO,C=CCCC(=O)O,CCCC(=O)CC,Cc1ccc(O)cc1,CCOC(=O)CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,418,CC(=O)c1ccccc1,CCCCOC(C)=O,CC(C)C(=O)O,CC(=O)C=C(C)C,CC(C)C=O,CCCCCCO,CCCCCCCCC(C)=O,C=C(C)[C@H]1CC=C(C)CC1,CCCC(C)O,CC(=O)OCCC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,419,C=CC(O)CCCCC,CCCCCCC=O,CC1CCC(=O)O1,CC(=O)O,CCCC(=O)O,COC(=O)c1ccccc1O,CCCC(=O)SC,CC(C)=CCC/C(C)=C/CO,Cc1ccc(O)cc1,CCCCCCCC(C)O,COc1ccccc1,SCc1ccco1,Cc1cc(O)c(C(C)C)cc1Cl,CCOC=O,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,Cc1c[nH]c2ccccc12,CCCCCCCCCOC(C)=O,CCCS,CCCC(=O)OC,CC(=O)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,420,C=CC(O)CCCCC,CCCCCCC=O,CC1CCC(=O)O1,CC(=O)O,CCCC(=O)O,COC(=O)c1ccccc1O,CCCC(=O)SC,CC(C)=CCC/C(C)=C/CO,Cc1ccc(O)cc1,CCCCCCCC(C)O,Cc1ccccc1C=O,CC(=O)Oc1ccc(C)cc1,Cc1ccc(C(C)C)c(O)c1,CC(C)CC(=O)O,COc1ccc(C=O)cc1,CC(=O)OCCC(C)C,CCCCCCO,CCOC(=O)C(C)O,C=C[C@](C)(O)CCC=C(C)C,CC(=O)C(C)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,421,CCOC(=O)C(C)O,Cc1ccc(C(C)C)c(O)c1,CC1CCC(=O)O1,CC12CCC(CC1)C(C)(C)O2,CCCC=O,COC(=O)c1ccccc1,CCCCOC(C)=O,CC(C)O,CCCCCCO,CCCCCOC(=O)CCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,422,CCOC(=O)C(C)O,Cc1ccc(C(C)C)c(O)c1,CC1CCC(=O)O1,CC(C)c1ccc(C=O)cc1,CCCCCC=O,CCCC(C)O,Cc1nccnc1C,Cc1ccc(OC(=O)C(C)C)cc1,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,CCc1cnccn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,423,CCCC(=O)O,CCOC(=O)c1ccccc1,CCCCNCCCC,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,CCCCC/C=C/C=C/C=O,CC12CCC(CC1)C(C)(C)O2,COC(=O)c1ccccc1N,CC1=CC[C@@H](C(C)(C)O)CC1,CCCCCC(=O)OCC,OCCc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,424,CCCC(=O)O,CCOC(=O)c1ccccc1,CCCCNCCCC,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,CCCCC/C=C/C=C/C=O,CC12CCC(CC1)C(C)(C)O2,COC(=O)c1ccccc1N,CC1=CC[C@@H](C(C)(C)O)CC1,CCCCCC(=O)OCC,CC(C)=CCC[C@H](C)CCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,425,COC(=O)c1ccccc1,OCCc1ccccc1,CCc1cnccn1,CC(C)C=O,CC(C)=CCCC(C)C=O,C=C[C@](C)(O)CCC=C(C)C,C=CCc1ccc(O)c(OC)c1,CCOC(=O)C1OC1(C)c1ccccc1,CCOC(=O)CC,CC(=O)C(=O)O,CCCCCCCC=O,CCOC(=O)CCC(=O)OCC,CC12CCC(CC1)C(C)(C)O2,CCCCNCCCC,c1ccc2[nH]ccc2c1,Cc1ccc(C(C)C)c(O)c1,CCCCCOC(=O)CCCC,OC1CCCCC1,CC(=O)OCCc1ccccc1,CC(C)CC(=O)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,426,CCCC(O)CC,CSCSC,CC(C)(O)CCc1ccccc1,CCCCCCOC(=O)CCCCC,C=CCCC(=O)O,CCCCOC(C)=O,COc1ccccc1O,CCCCC(=O)O,CC(C)=CCC/C(C)=C/CO,CC(C)CCOC(=O)Cc1ccccc1,CCCCSCCCC,CSSSC,CCCCCOC(=O)CCC,CCCCCCCC(=O)OCC,Cc1ccccc1C=O,CC=O,CCCCCC=O,CCCCCC(C)O,C=C(C)[C@H]1CC=C(C)CC1,C=CC(O)CC,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,427,CCCCCCC=O,CC(=O)O,CCCCCOC(=O)CCCC,O=C/C=C/c1ccccc1,CCCCC(=O)OCC,CCCCCCCCCC(=O)O,C#Cc1ccccc1,CCOC(=O)c1ccccc1,Cc1ccccc1C=O,CC(C)CCOC(=O)Cc1ccccc1,CC(C)CC=O,C=C1CC[C@H]2C[C@@H]1C2(C)C,c1ccc(Oc2ccccc2)cc1,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,c1ccsc1,CCCCCCCCCC(=O)OCC,CC1=CCC(C(C)C)C=C1,CCCCCC(=O)OCC,CC1=CC(=O)CC(C)(C)C1,COC(=O)c1ccccc1N,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,428,CCCCCCC=O,CC(=O)O,CCCCCOC(=O)CCCC,O=C/C=C/c1ccccc1,CCCCC(=O)OCC,CCCCCCCCCC(=O)O,C#Cc1ccccc1,CCOC(=O)c1ccccc1,Cc1ccccc1C=O,CC(C)CCOC(=O)Cc1ccccc1,CC(C)CC=O,C=C1CC[C@H]2C[C@@H]1C2(C)C,c1ccc(Oc2ccccc2)cc1,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,c1ccsc1,CCCCCCCCCC(=O)OCC,CC1=CCC(C(C)C)C=C1,CCCCCC(=O)OCC,CC1=CC(=O)CC(C)(C)C1,CC(C)CC(=O)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,429,O=C/C=C/c1ccccc1,CC(C)C(=O)O,C=CC(O)CC,CC1=CCC2CC1C2(C)C,CCCCCOC(=O)CCCC,c1ccsc1,CCCCCOC(C)=O,CCCC(=O)O,SCc1ccco1,CC(=O)O,CCCCCCCC(=O)OC,Cc1c[nH]c2ccccc12,CC(=O)OCCc1ccccc1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCc1cnccn1,OC1CCCCC1,CCCCCCCC(C)O,CCCC(O)CC,CSSSC,CCCCCCOC(=O)CCCCC,CCCCCCCC1CCC(=O)O1,CCOC=O,CCOC(=O)C1OC1(C)c1ccccc1,CCCCCC(C)O,Cc1ccc(C(C)C)c(O)c1,COC(OC)C(C)c1ccccc1,CCCCCCCCCC(=O)O,CCCCNCCCC,CC(C)c1ccc(C=O)cc1,CC(C)CCOC(=O)Cc1ccccc1,,,,,,,,,,,,,
Bushdid,430,O=C/C=C/c1ccccc1,CC(C)C(=O)O,C=CC(O)CC,CC1=CCC2CC1C2(C)C,CCCCCOC(=O)CCCC,c1ccsc1,CCCCCOC(C)=O,CCCC(=O)O,SCc1ccco1,CC(=O)O,CCCCCCCC(=O)OC,Cc1c[nH]c2ccccc12,CC(=O)OCCc1ccccc1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCc1cnccn1,OC1CCCCC1,CCCCCCCC(C)O,CCCC(O)CC,CSSSC,CCCCCCOC(=O)CCCCC,CCCCCCCC1CCC(=O)O1,CCOC=O,CCOC(=O)C1OC1(C)c1ccccc1,CCCCCC(C)O,Cc1ccc(C(C)C)c(O)c1,COC(OC)C(C)c1ccccc1,CCCCCCCCCC(=O)O,CCCCNCCCC,CC(C)c1ccc(C=O)cc1,CC(=O)C(=O)O,,,,,,,,,,,,,
Bushdid,431,CCCCCCCCCC(=O)O,CC(C)(O)CCc1ccccc1,Cc1ccc(C(C)C)c(O)c1,CCCCC(=O)O,C=C[C@](C)(O)CCC=C(C)C,CCCCCCCC(=O)OCC,CC12CCC(CC1)C(C)(C)O2,CC(C)CCOC(=O)Cc1ccccc1,CSC,CCOC=O,CC(CC=O)CCCC(C)(C)O,CC(=O)C=C(C)C,CCCCCCCCC(C)=O,CCCCCCCCCOC(C)=O,CC(C)c1ccc(C=O)cc1,CCCCCC(C)=O,CC(=O)O,CCCSCCC,CCCC(=O)SC,CCc1ccc(O)c(OC)c1,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,432,COc1ccc(C=O)cc1,CCCCCCCC=O,OC1CCCCC1,CCCCCOC(=O)CCCC,C=CC(O)CCCCC,CCCCCCCC1CCC(=O)O1,CSSSC,Cc1ccccc1C=O,Cc1ccc(OC(=O)C(C)C)cc1,C=CCCC(=O)O,CC(C)=CCC[C@H](C)CCO,CSCSC,C=CC(O)CC,CCCC(=O)O,CC(C)C=O,c1ccc2[nH]ccc2c1,O=C(O)Cc1ccccc1,CSSC,C1CCSC1,CCCCCC=O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,433,CCCCCCCCCC(=O)OCC,CCCC(=O)OCC,CCCCCC(C)O,CCCCCC(=O)OCC,CC(=O)Oc1ccc(C)cc1,CC(C)=CCC[C@H](C)CCO,CCCO,COc1ccccc1O,CCOC(=O)CCC(=O)OCC,CCC(=O)OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,434,CCCCCCCCCC(=O)OCC,CCCC(=O)OCC,CCCCCC(C)O,CCCCCC(=O)OCC,CC(=O)Oc1ccc(C)cc1,CC(C)=CCC[C@H](C)CCO,CCCO,COc1ccccc1O,CCOC(=O)CCC(=O)OCC,CC(O)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,435,O=C/C=C/c1ccccc1,CCCC(=O)OC,CCOC(=O)CCC(=O)OCC,C=CC(O)CC,CC(C)CC(=O)O,CCCC(C)O,CCc1ccc(O)c(OC)c1,CC(C)=O,COc1ccccc1O,CC(=O)OCCc1ccccc1,Cc1nccnc1C,CC(CC=O)CCCC(C)(C)O,CCC(=O)OC,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,CCCCC(=O)OCC,CC(C)(O)CCc1ccccc1,CC(O)C(=O)O,COc1ccc(C)cc1,CCCCCCCC1CCC(=O)O1,COc1ccccc1,O=Cc1ccccc1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CC=O,CCCC(O)CC,Cc1ccc2ncccc2c1,CC1=CCC(C(C)C)C=C1,C=C[C@](C)(O)CCC=C(C)C,CC(C)=CCC[C@H](C)CCO,Cc1ccc(C(C)C)cc1,CCCSCCC,,,,,,,,,,,,,
Bushdid,436,O=C/C=C/c1ccccc1,CCCC(=O)OC,CCOC(=O)CCC(=O)OCC,C=CC(O)CC,CC(C)CC(=O)O,CCCC(C)O,CCc1ccc(O)c(OC)c1,CC(C)=O,COc1ccccc1O,CC(=O)OCCc1ccccc1,Cc1nccnc1C,CC(CC=O)CCCC(C)(C)O,CCC(=O)OC,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,CCCCC(=O)OCC,CC(C)(O)CCc1ccccc1,CC(O)C(=O)O,COc1ccc(C)cc1,CCCCCCCC1CCC(=O)O1,COc1ccccc1,c1ccc(Oc2ccccc2)cc1,CC(C)C(=O)O,CCCC=O,CC1=CCC2CC1C2(C)C,CC(C)CCOC(=O)Cc1ccccc1,CC(=O)c1ccccn1,C=CC(O)CCCCC,CCCCCCCCCC(=O)O,CC(=O)c1ccccc1,CCOC(=O)CC,,,,,,,,,,,,,
Bushdid,437,CCC/C=C/C=O,CC(CC=O)CCCC(C)(C)O,CC(=O)c1ccccc1,CCCCCC(=O)OCC,C#Cc1ccccc1,CC(C)=O,CCCCCCO,CCOC(=O)c1ccccc1,CC(=O)c1ccccn1,CCCCNCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,438,CCC/C=C/C=O,CC(CC=O)CCCC(C)(C)O,CC(=O)c1ccccc1,CCCCCC(C)O,CCCCCCCCCCC=O,CCCC(C)O,C=C[C@](C)(O)CCC=C(C)C,CCCCC/C=C/C=C/C=O,CCCCCCCCCC(=O)OCC,Cc1ccc2ncccc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,439,C=C[C@](C)(O)CCC=C(C)C,CC(C)=CCC[C@H](C)CCO,CCOC(=O)C1OC1(C)c1ccccc1,CC12CCC(CC1)C(C)(C)O2,CC(=O)c1ccccn1,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CC(C)(O)CCc1ccccc1,C1CCSC1,Cc1ccc(OC(=O)C(C)C)cc1,CCCCCCCCCCC=O,CCCCCC(=O)OCC,CC(=O)Oc1ccc(C)cc1,CCCCCCCCC(C)=O,CSSSC,CCCCCCCC(C)O,CSCSC,Cc1ccc(C(C)C)c(O)c1,CC(C)CCOC(=O)Cc1ccccc1,CCCCCC(C)=O,COc1ccccc1O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,440,C=C[C@](C)(O)CCC=C(C)C,CC(C)=CCC[C@H](C)CCO,CCOC(=O)C1OC1(C)c1ccccc1,CC12CCC(CC1)C(C)(C)O2,CC(=O)c1ccccn1,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CC(C)(O)CCc1ccccc1,C1CCSC1,Cc1ccc(OC(=O)C(C)C)cc1,CCCCCCCCCCC=O,C=C(C)[C@H]1CC=C(C)CC1,CCCCCCCCCOC(C)=O,CCCCC/C=C/C=C/C=O,CCC(=O)OC,Cc1ccccc1C=O,COc1ccc(C=O)cc1,CCCC(=O)OCC,CCCCOC(C)=O,CC(=O)OCCc1ccccc1,CCCSCCC,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,441,Cc1ccc(C(C)C)c(O)c1,CC(=O)C=C(C)C,CCOC(=O)CC,COc1ccccc1O,CC(C)O,C=CC(O)CC,CCCC(=O)OC,O=C(O)Cc1ccccc1,COc1ccccc1,CCCCCCC=O,CC/C=C1\OC(=O)c2ccccc21,Cc1ccccc1C=O,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCC(=O)OCC,C#Cc1ccccc1,CCC/C=C/C=O,C=CCCCCCCCCC(=O)O,Cc1ccc(C(C)C)cc1,CCCCCC1CCC(=O)O1,CC(C)=CCC[C@H](C)CCO,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,442,Cc1ccc(C(C)C)c(O)c1,CC(=O)C=C(C)C,CCOC(=O)CC,COc1ccccc1O,CC(C)O,C=CC(O)CC,CCCC(=O)OC,O=C(O)Cc1ccccc1,COc1ccccc1,CCCCCCC=O,CC/C=C1\OC(=O)c2ccccc21,Cc1ccccc1C=O,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCC(=O)OCC,C#Cc1ccccc1,CCC/C=C/C=O,C=CCCCCCCCCC(=O)O,Cc1ccc(C(C)C)cc1,CCCCCC1CCC(=O)O1,CC(C)(O)CCc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,443,CCCCCCCCCC(=O)O,C#Cc1ccccc1,Cc1ccc(C(C)C)cc1,Cc1ccc(O)cc1,CSCSC,O=Cc1ccccc1,CC(=O)C(=O)O,CC(=O)c1ccccn1,CC12CCC(CC1)C(C)(C)O2,CCOC(=O)C1OC1(C)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,444,CCCCCCCCCC(=O)O,C#Cc1ccccc1,Cc1ccc(C(C)C)cc1,CCCCCCCCC(C)=O,CC(C)=CCCC(C)C=O,CCCC(C)O,CC(=O)O,CCCCCCCCCC(=O)OCC,CCCCCCOC(=O)CCCCC,Cc1ccc2ncccc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,445,CCCCCCCC(C)O,CC1=CC[C@@H](C(C)(C)O)CC1,CC1=CCC(C(C)C)C=C1,CCCC(=O)CC,C#Cc1ccccc1,CCCCCCCCCC(=O)OCC,CCCO,CCCCC(=O)OCC,CCCC(=O)O,OC1CCCCC1,CCOC=O,CC(=O)C=C(C)C,CC(C)=CCCC(C)C=O,CC/C=C1\OC(=O)c2ccccc21,CCC(C)S,SCc1ccco1,CC(C)O,CCCCCC1CCC(=O)O1,Cc1ccc(C(C)C)cc1,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,COc1ccc(C)cc1,CSCSC,COC(=O)c1ccccc1O,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,c1ccc(Oc2ccccc2)cc1,CCCCCCCCCC(=O)O,CCCCNCCCC,CCCCCCOC(=O)CCCCC,CCCCCCO,CCOC(=O)C(C)O,,,,,,,,,,,,,
Bushdid,446,CCCCCCCC(C)O,CC1=CC[C@@H](C(C)(C)O)CC1,CC1=CCC(C(C)C)C=C1,CCCC(=O)CC,C#Cc1ccccc1,CCCCCCCCCC(=O)OCC,CCCO,CCCCC(=O)OCC,CCCC(=O)O,OC1CCCCC1,C=CCc1ccc(O)c(OC)c1,COC(=O)c1ccccc1,CCCCSCCCC,CCCCCCCCC(C)=O,C=C(C)[C@H]1CC=C(C)CC1,CCCC=O,CC12CCC(CC1)C(C)(C)O2,CCCC(=O)OCC,CC(C)CC(=O)O,CCC/C=C/C=O,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CSSC,Cc1ccccc1,CC(C)c1ccc(C=O)cc1,O=C(O)Cc1ccccc1,CCCC(O)CC,Cc1ccc(C(C)C)c(O)c1,CCCCC(=O)O,CCCCCCC=O,CCCCOC(C)=O,,,,,,,,,,,,,
Bushdid,447,C1CCSC1,CCCCCCCCCC(=O)OCC,CC(C)CC=O,Cc1ccccc1C=O,CCCCCOC(=O)CCCC,Cc1ccccc1,CC(CC=O)CCCC(C)(C)O,C=CC(O)CC,C=CCCCCCCCCC(=O)O,CCCCCCCC(C)O,Cc1cc(O)c(C(C)C)cc1Cl,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CCCC(=O)CC,CSSC,CSCSC,CC1=CC[C@@H](C(C)(C)O)CC1,CCCC(C)O,Cc1ccc2ncccc2c1,CCCCCCO,c1ccc2[nH]ccc2c1,CC=O,CCCCCCCCCC(=O)O,CCCCSCCCC,CC(=O)c1ccccc1,SCc1ccco1,CCOC(=O)CC,CCCCCCCC1CCC(=O)O1,COc1ccccc1O,CC(C)C=O,O=C(O)Cc1ccccc1,,,,,,,,,,,,,
Bushdid,448,C1CCSC1,CCCCCCCCCC(=O)OCC,CC(C)CC=O,Cc1ccccc1C=O,CCCCCOC(=O)CCCC,Cc1ccccc1,CC(CC=O)CCCC(C)(C)O,C=CC(O)CC,C=CCCCCCCCCC(=O)O,CCCCCCCC(C)O,CCCCCCCC(=O)OC,c1ccsc1,COc1ccc(C=O)cc1,CCCCOC(C)=O,CCOC(=O)CCC(=O)OCC,CCOC(=O)C(C)O,CC(C)(O)CCc1ccccc1,C#Cc1ccccc1,CCCCC/C=C/C=C/C=O,CCCCCCCCCOC(C)=O,CCCCCCCC=O,C=C(C)[C@H]1CC=C(C)CC1,CCCCCCCC(=O)OCC,CCCCC(=O)OCC,CC(C)O,CC(C)=O,CCCO,CCCC(=O)O,O=Cc1ccccc1,CCCCCC1CCC(=O)O1,,,,,,,,,,,,,
Bushdid,449,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CCOC(=O)CC,C1CCSC1,CCCCCCCCCC(=O)O,CC(C)(O)CCc1ccccc1,CCCCC(=O)OCC,O=C/C=C/c1ccccc1,CC(C)C=O,CC/C=C1\OC(=O)c2ccccc21,CCCCCCCC(C)O,CCCC=O,CCCC(=O)OC(C)(C)Cc1ccccc1,CCCCCOC(=O)CCC,CSSC,CCCCCOC(=O)CCCC,CC(C)=CCCC(C)C=O,CCCC(=O)OC,CCCCCC1CCC(=O)O1,CC(=O)OCCC(C)C,CC(=O)c1ccccc1,COC(=O)c1ccccc1O,CCCCCCCC(=O)OC,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,C=C[C@](C)(O)CCC=C(C)C,C#Cc1ccccc1,C=CC(O)CC,c1ccc(Oc2ccccc2)cc1,CC(C)O,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,Cc1ccc(O)cc1,,,,,,,,,,,,,
